37.03594954627404,-111.57595038943225,
37.03594954627404,-111.53080703068885,
37.03594954627404,-111.48566367194545,
37.03594954627404,-111.44052031320204,
37.03594954627404,-111.39537695445864,
37.03594954627404,-111.35023359571524,
37.03594954627404,-111.30509023697184,
37.07198558231008,-111.61985007957462,
37.07198558231008,-111.57468527826913,
37.07198558231008,-111.52952047696364,
37.07198558231008,-111.48435567565815,
37.07198558231008,-111.43919087435266,
37.07198558231008,-111.39402607304717,
37.07198558231008,-111.34886127174168,
37.07198558231008,-111.3036964704362,
37.07198558231008,-111.2585316691307,
37.07198558231008,-111.21336686782521,
37.108021618346115,-111.88972188452023,
37.108021618346115,-111.84453560238998,
37.108021618346115,-111.79934932025974,
37.108021618346115,-111.75416303812949,
37.108021618346115,-111.70897675599925,
37.108021618346115,-111.663790473869,
37.108021618346115,-111.61860419173875,
37.108021618346115,-111.57341790960851,
37.108021618346115,-111.52823162747826,
37.108021618346115,-111.48304534534802,
37.108021618346115,-111.43785906321777,
37.108021618346115,-111.39267278108753,
37.108021618346115,-111.34748649895728,
37.108021618346115,-111.30230021682704,
37.108021618346115,-111.25711393469679,
37.108021618346115,-111.21192765256654,
37.108021618346115,-111.1667413704363,
37.108021618346115,-111.12155508830605,
37.108021618346115,-111.07636880617581,
37.14405765438215,-111.88860288825045,
37.14405765438215,-111.84339508696117,
37.14405765438215,-111.79818728567189,
37.14405765438215,-111.7529794843826,
37.14405765438215,-111.70777168309333,
37.14405765438215,-111.66256388180405,
37.14405765438215,-111.61735608051477,
37.14405765438215,-111.57214827922549,
37.14405765438215,-111.52694047793621,
37.14405765438215,-111.48173267664693,
37.14405765438215,-111.43652487535765,
37.14405765438215,-111.39131707406837,
37.14405765438215,-111.34610927277909,
37.14405765438215,-111.30090147148981,
37.14405765438215,-111.25569367020053,
37.14405765438215,-111.21048586891125,
37.14405765438215,-111.16527806762197,
37.14405765438215,-111.12007026633269,
37.14405765438215,-111.07486246504341,
37.14405765438215,-111.02965466375413,
37.14405765438215,-110.98444686246485,
37.18009369041819,-111.887481894862,
37.18009369041819,-111.84225253600756,
37.18009369041819,-111.79702317715312,
37.18009369041819,-111.75179381829868,
37.18009369041819,-111.70656445944424,
37.18009369041819,-111.6613351005898,
